10.2	0.668	1
16.6	0.604	1
19.8	0.58	1
48.2	0.603	1
72.6	0.571	1
85.4	0.611	1
115.8	0.684	1
122.2	0.579	1
131.8	0.579	1
138.2	0.603	1
141.4	0.596	1
144.6	0.588	1
157	0.644	1
160.2	0.564	1
194.6	0.604	1
225	0.643	1
228.2	0.603	1
231.4	0.563	1
234.6	0.476	1
255.8	0.595	1
287.4	0.58	1
297.8	0.652	1
307.4	0.611	1
337.8	0.676	1
347.4	0.636	1
353.8	0.579	1
373	0.588	1
382.6	0.612	1
406.6	0.659	1
421.4	0.675	1
449.8	0.627	1
466.6	0.627	1
476.2	0.659	1
482.6	0.619	1
516.2	0.715	1
522.6	0.627	1
532.2	0.626	1
550.2	0.627	1
573.4	0.571	1
611.4	0.627	1
